time (ns GMT),session_id,index_x,expt_id_x,channel_x,video_ts,format,size,ssim_index,cwnd,in_flight,min_rtt,rtt,delivery_rate,source_dataset_x,index_y,expt_id_y,channel_y,event,buffer,cum_rebuf,source_dataset_y
1548500400788000000,kaXlFjXCNjAgx4nsvYsDetENDzv04n/e7R4HYutFWt0=,0,232,abc,38279961720,1280x720-20,579932,0.981149,294,0,75936,109157,669806,video_sent_2019-01-26T11_2019-01-27T11,0,232,abc,timer,15.079,0.369,video_sent_2019-01-26T11_2019-01-27T11
1548500402853000000,kaXlFjXCNjAgx4nsvYsDetENDzv04n/e7R4HYutFWt0=,0,232,abc,38280141900,1280x720-20,475807,0.983754,295,0,75936,104773,2900000,video_sent_2019-01-26T11_2019-01-27T11,0,232,abc,timer,14.826,0.369,video_sent_2019-01-26T11_2019-01-27T11
1548500404848000000,kaXlFjXCNjAgx4nsvYsDetENDzv04n/e7R4HYutFWt0=,0,232,abc,38280322080,1280x720-20,269778,0.986832,296,0,75936,114102,3839571,video_sent_2019-01-26T11_2019-01-27T11,0,232,abc,timer,14.827,0.369,video_sent_2019-01-26T11_2019-01-27T11
1548500406845000000,kaXlFjXCNjAgx4nsvYsDetENDzv04n/e7R4HYutFWt0=,0,232,abc,38280502260,1280x720-20,322657,0.986481,296,0,75936,115293,680066,video_sent_2019-01-26T11_2019-01-27T11,0,232,abc,timer,14.832,0.369,video_sent_2019-01-26T11_2019-01-27T11
1548500408853000000,kaXlFjXCNjAgx4nsvYsDetENDzv04n/e7R4HYutFWt0=,0,232,abc,38280682440,1280x720-20,209792,0.985152,296,0,75936,131945,3281804,video_sent_2019-01-26T11_2019-01-27T11,0,232,abc,timer,14.832,0.369,video_sent_2019-01-26T11_2019-01-27T11
1548500410853000000,kaXlFjXCNjAgx4nsvYsDetENDzv04n/e7R4HYutFWt0=,0,232,abc,38280862620,1280x720-20,490962,0.983474,296,0,75936,99883,3281804,video_sent_2019-01-26T11_2019-01-27T11,0,232,abc,timer,14.835,0.369,video_sent_2019-01-26T11_2019-01-27T11
1548500412839000000,kaXlFjXCNjAgx4nsvYsDetENDzv04n/e7R4HYutFWt0=,0,232,abc,38281042800,1280x720-20,819421,0.979354,297,0,75936,114344,3615306,video_sent_2019-01-26T11_2019-01-27T11,0,232,abc,timer,14.835,0.369,video_sent_2019-01-26T11_2019-01-27T11
1548500414852000000,kaXlFjXCNjAgx4nsvYsDetENDzv04n/e7R4HYutFWt0=,0,232,abc,38281222980,1280x720-20,448318,0.983292,299,0,75936,100931,1995554,video_sent_2019-01-26T11_2019-01-27T11,0,232,abc,timer,14.835,0.369,video_sent_2019-01-26T11_2019-01-27T11
1548500416842000000,kaXlFjXCNjAgx4nsvYsDetENDzv04n/e7R4HYutFWt0=,0,232,abc,38281403160,1280x720-20,195146,0.985588,300,0,75936,127554,3735189,video_sent_2019-01-26T11_2019-01-27T11,0,232,abc,timer,14.835,0.369,video_sent_2019-01-26T11_2019-01-27T11
1548500418844000000,kaXlFjXCNjAgx4nsvYsDetENDzv04n/e7R4HYutFWt0=,0,232,abc,38281583340,1280x720-20,251885,0.986191,300,0,75936,123854,1428030,video_sent_2019-01-26T11_2019-01-27T11,0,232,abc,timer,14.835,0.369,video_sent_2019-01-26T11_2019-01-27T11
1548500420848000000,kaXlFjXCNjAgx4nsvYsDetENDzv04n/e7R4HYutFWt0=,0,232,abc,38281763520,1280x720-20,308023,0.986214,300,0,75936,103499,1960511,video_sent_2019-01-26T11_2019-01-27T11,0,232,abc,timer,14.835,0.369,video_sent_2019-01-26T11_2019-01-27T11
1548500422844000000,kaXlFjXCNjAgx4nsvYsDetENDzv04n/e7R4HYutFWt0=,0,232,abc,38281943700,1280x720-20,279419,0.997046,300,0,75936,122724,3096820,video_sent_2019-01-26T11_2019-01-27T11,,,,,,,
1548500424717000000,kaXlFjXCNjAgx4nsvYsDetENDzv04n/e7R4HYutFWt0=,0,232,abc,38282123880,1280x720-20,274932,0.996779,300,0,75936,107440,3096820,video_sent_2019-01-26T11_2019-01-27T11,,,,,,,
1548500426848000000,kaXlFjXCNjAgx4nsvYsDetENDzv04n/e7R4HYutFWt0=,0,232,abc,38282304060,1280x720-20,507153,0.992476,300,0,75936,145715,3096820,video_sent_2019-01-26T11_2019-01-27T11,,,,,,,
1548500428846000000,kaXlFjXCNjAgx4nsvYsDetENDzv04n/e7R4HYutFWt0=,0,232,abc,38282484240,1280x720-20,989866,0.985184,303,0,75936,115075,3634224,video_sent_2019-01-26T11_2019-01-27T11,,,,,,,
1548500430848000000,kaXlFjXCNjAgx4nsvYsDetENDzv04n/e7R4HYutFWt0=,0,232,abc,38282664420,1280x720-20,1941828,0.972529,307,0,76173,105735,642184,video_sent_2019-01-26T11_2019-01-27T11,,,,,,,
1548500432842000000,kaXlFjXCNjAgx4nsvYsDetENDzv04n/e7R4HYutFWt0=,0,232,abc,38282844600,1280x720-20,1310631,0.977652,315,0,76173,112976,4697974,video_sent_2019-01-26T11_2019-01-27T11,,,,,,,
1548500434858000000,kaXlFjXCNjAgx4nsvYsDetENDzv04n/e7R4HYutFWt0=,0,232,abc,38283024780,1280x720-20,1237086,0.976223,320,0,76173,114355,488070,video_sent_2019-01-26T11_2019-01-27T11,,,,,,,
1548500436842000000,kaXlFjXCNjAgx4nsvYsDetENDzv04n/e7R4HYutFWt0=,0,232,abc,38283204960,1280x720-20,1020695,0.984217,328,0,76173,110485,3704363,video_sent_2019-01-26T11_2019-01-27T11,,,,,,,
1548500438844000000,kaXlFjXCNjAgx4nsvYsDetENDzv04n/e7R4HYutFWt0=,0,232,abc,38283385140,1280x720-20,461539,0.995316,231,0,76173,414317,18775,video_sent_2019-01-26T11_2019-01-27T11,,,,,,,
1548500440845000000,kaXlFjXCNjAgx4nsvYsDetENDzv04n/e7R4HYutFWt0=,0,232,abc,38283565320,1280x720-20,448879,0.99444,167,0,76173,165087,13782,video_sent_2019-01-26T11_2019-01-27T11,,,,,,,
1548500442842000000,kaXlFjXCNjAgx4nsvYsDetENDzv04n/e7R4HYutFWt0=,0,232,abc,38283745500,1280x720-20,411281,0.984102,173,0,76173,113761,1587286,video_sent_2019-01-26T11_2019-01-27T11,,,,,,,
1548500444842000000,kaXlFjXCNjAgx4nsvYsDetENDzv04n/e7R4HYutFWt0=,0,232,abc,38283925680,1280x720-20,309908,0.97779,176,0,76173,101677,1658648,video_sent_2019-01-26T11_2019-01-27T11,,,,,,,
1548500446842000000,kaXlFjXCNjAgx4nsvYsDetENDzv04n/e7R4HYutFWt0=,0,232,abc,38284105860,1280x720-20,610549,0.980884,178,0,76173,102894,2338312,video_sent_2019-01-26T11_2019-01-27T11,,,,,,,
1548500448849000000,kaXlFjXCNjAgx4nsvYsDetENDzv04n/e7R4HYutFWt0=,0,232,abc,38284286040,1280x720-20,1123330,0.981102,182,0,76173,108516,2451245,video_sent_2019-01-26T11_2019-01-27T11,,,,,,,
